"nome","citta","nazione","codice"
"'Oiapoque Airport'","'Oioiapoque'","'Brazil'","'OYK'"
"'Salgado Filho Airport'","'Porto Alegre'","'Brazil'","'POA'"
"'Prefeito Doutor João Silva Filho Airport'","'Parnaiba'","'Brazil'","'PHB'"
"'Poços de Caldas - Embaixador Walther Moreira Salles Airport'","'Pocos De Caldas'","'Brazil'","'POO'"
"'Lauro Kurtz Airport'","'Passo Fundo'","'Brazil'","'PFB'"
"'João Simões Lopes Neto International Airport'","'Pelotas'","'Brazil'","'PET'"
"'Senador Nilo Coelho Airport'","'Petrolina'","'Brazil'","'PNZ'"
"'Porto Nacional Airport'","'Porto Nacional'","'Brazil'","'PNB'"
"'Ponta Porã Airport'","'Ponta Pora'","'Brazil'","'PMG'"
"'Governador Jorge Teixeira de Oliveira Airport'","'Porto Velho'","'Brazil'","'PVH'"
"'Plácido de Castro Airport'","'Rio Branco'","'Brazil'","'RBR'"
"'Guararapes - Gilberto Freyre International Airport'","'Recife'","'Brazil'","'REC'"
"'Santos Dumont Airport'","'Rio De Janeiro'","'Brazil'","'SDU'"
"'Leite Lopes Airport'","'Ribeirao Preto'","'Brazil'","'RAO'"
"'Santa Cruz Air Force Base'","'Rio De Janeiro'","'Brazil'","'SNZ'"
"'Professor Urbano Ernesto Stumpf Airport'","'Sao Jose Dos Campos'","'Brazil'","'SJK'"
"'Marechal Cunha Machado International Airport'","'Sao Luis'","'Brazil'","'SLZ'"
"'Congonhas Airport'","'Sao Paulo'","'Brazil'","'CGH'"
"'Prof. Eribelto Manoel Reino State Airport'","'Sao Jose Do Rio Preto'","'Brazil'","'SJP'"
"'Base Aérea de Santos Airport'","'Santos'","'Brazil'","'SSZ'"
"'Deputado Luiz Eduardo Magalhães International Airport'","'Salvador'","'Brazil'","'SSA'"
"'Trombetas Airport'","'Oriximina'","'Brazil'","'TMT'"
"'Senador Petrônio Portela Airport'","'Teresina'","'Brazil'","'THE'"
"'Tefé Airport'","'Tefe'","'Brazil'","'TFF'"
"'Tarauacá Airport'","'Tarauaca'","'Brazil'","'TRQ'"
"'Telêmaco Borba Airport'","'Telemaco Borba'","'Brazil'","'TEC'"
"'Tabatinga Airport'","'Tabatinga'","'Brazil'","'TBT'"
"'Tucuruí Airport'","'Tucurui'","'Brazil'","'TUR'"
"'São Gabriel da Cachoeira Airport'","'Sao Gabriel'","'Brazil'","'SJL'"
"'Paulo Afonso Airport'","'Paulo Alfonso'","'Brazil'","'PAV'"
"'Rubem Berta Airport'","'Uruguaiana'","'Brazil'","'URG'"
"'Ten. Cel. Aviador César Bombonato Airport'","'Uberlandia'","'Brazil'","'UDI'"
"'Mário de Almeida Franco Airport'","'Uberaba'","'Brazil'","'UBA'"
"'Major Brigadeiro Trompowsky Airport'","'Varginha'","'Brazil'","'VAG'"
"'Brigadeiro Camarão Airport'","'Vilhena'","'Brazil'","'BVH'"
"'Eurico de Aguiar Salles Airport'","'Vitoria'","'Brazil'","'VIX'"
"'Campo Fontenelle Airport'","'Piracununga'","'Brazil'","'QPS'"
"'Chacalluta Airport'","'Arica'","'Chile'","'ARI'"
"'Balmaceda Airport'","'Balmaceda'","'Chile'","'BBA'"
"'Chile Chico Airport'","'Chile Chico'","'Chile'","'CCH'"
"'El Loa Airport'","'Calama'","'Chile'","'CJC'"
"'Gral. Bernardo O´Higgins Airport'","'Chillan'","'Chile'","'YAI'"
"'Pdte. Carlos Ibañez del Campo Airport'","'Punta Arenas'","'Chile'","'PUQ'"
"'Teniente Vidal Airport'","'Coyhaique'","'Chile'","'GXQ'"
"'Diego Aracena Airport'","'Iquique'","'Chile'","'IQQ'"
"'Comodoro Arturo Merino Benítez International Airport'","'Santiago'","'Chile'","'SCL'"
"'Andrés Sabella Gálvez International Airport'","'Antofagasta'","'Chile'","'ANF'"
"'Capitan Fuentes Martinez Airport Airport'","'Porvenir'","'Chile'","'WPR'"
"'Futaleufú Airport'","'Futaleufu'","'Chile'","'FFU'"
"'María Dolores Airport'","'Los Angeles'","'Chile'","'LSQ'"
"'Guardiamarina Zañartu Airport'","'Puerto Williams'","'Chile'","'WPU'"
"'Carriel Sur Airport'","'Concepcion'","'Chile'","'CCP'"
"'Mataveri Airport'","'Easter Island'","'Chile'","'IPC'"
"'Cañal Bajo Carlos - Hott Siebert Airport'","'Osorno'","'Chile'","'ZOS'"
"'Vallenar Airport'","'Vallenar'","'Chile'","'VLR'"
"'De La Independencia Airport'","'Rancagua'","'Chile'","'QRC'"
"'Teniente Rodolfo Marsh Martin Base'","'Isla Rey Jorge'","'Antarctica'","'TNM'"
"'La Florida Airport'","'La Serena'","'Chile'","'LSC'"
"'Maquehue Airport'","'Temuco'","'Chile'","'PZS'"
"'El Tepual Airport'","'Puerto Montt'","'Chile'","'PMC'"
"'Chaitén Airport'","'Chaiten'","'Chile'","'WCH'"
"'Pichoy Airport'","'Valdivia'","'Chile'","'ZAL'"
"'Chachoán Airport'","'Ambato'","'Ecuador'","'ATF'"
"'Francisco De Orellana Airport'","'Coca'","'Ecuador'","'OCC'"
"'Mariscal Lamar Airport'","'Cuenca'","'Ecuador'","'CUE'"
"'Seymour Airport'","'Galapagos'","'Ecuador'","'GPS'"
"'José Joaquín de Olmedo International Airport'","'Guayaquil'","'Ecuador'","'GYE'"
"'Cotopaxi International Airport'","'Latacunga'","'Ecuador'","'LTX'"
"'Jose Maria Velasco Ibarra Airport'","'Macara'","'Ecuador'","'MRR'"
"'Coronel E Carvajal Airport'","'Macas'","'Ecuador'","'XMS'"
"'General Manuel Serrano Airport'","'Machala'","'Ecuador'","'MCH'"
"'Eloy Alfaro International Airport'","'Manta'","'Ecuador'","'MEC'"
"'Reales Tamarindos Airport'","'Portoviejo'","'Ecuador'","'PVO'"
"'Mariscal Sucre International Airport'","'Quito'","'Ecuador'","'UIO'"
"'Santa Rosa International Airport'","'Santa Rosa'","'Ecuador'","'ETR'"
"'General Ulpiano Paez Airport'","'Salinas'","'Ecuador'","'SNC'"
"'Tarapoa Airport'","'Tarapoa'","'Ecuador'","'TPC'"
"'Teniente Coronel Luis a Mantilla Airport'","'Tulcan'","'Ecuador'","'TUA'"
"'Silvio Pettirossi International Airport'","'Asuncion'","'Paraguay'","'ASU'"
"'Juan De Ayolas Airport'","'Ayolas'","'Paraguay'","'AYO'"
"'Teniente Col Carmelo Peralta Airport'","'Conception'","'Paraguay'","'CIO'"
"'Dr. Luis Maria Argaña International Airport'","'Mariscal Estigarribia'","'Paraguay'","'ESG'"
"'Carlos Miguel Gimenez Airport'","'Pilar'","'Paraguay'","'PIL'"
"'El Eden Airport'","'Armenia'","'Colombia'","'AXM'"
"'Tres De Mayo Airport'","'Puerto Asis'","'Colombia'","'PUU'"
"'Las Flores Airport'","'El Banco'","'Colombia'","'ELB'"
"'Palonegro Airport'","'Bucaramanga'","'Colombia'","'BGA'"
"'El Dorado International Airport'","'Bogota'","'Colombia'","'BOG'"
"'Ernesto Cortissoz International Airport'","'Barranquilla'","'Colombia'","'BAQ'"
"'José Celestino Mutis Airport'","'Bahia Solano'","'Colombia'","'BSC'"
"'Gerardo Tobar López Airport'","'Buenaventura'","'Colombia'","'BUN'"
"'Camilo Daza International Airport'","'Cucuta'","'Colombia'","'CUC'"
"'Rafael Nuñez International Airport'","'Cartagena'","'Colombia'","'CTG'"
"'Alfonso Bonilla Aragon International Airport'","'Cali'","'Colombia'","'CLO'"
"'La Florida Airport'","'Tumaco'","'Colombia'","'TCO'"
"'Las Brujas Airport'","'Corozal'","'Colombia'","'CZU'"
"'Yariguíes Airport'","'Barrancabermeja'","'Colombia'","'EJA'"
"'Gustavo Artunduaga Paredes Airport'","'Florencia'","'Colombia'","'FLA'"
"'Santiago Vila Airport'","'Girardot'","'Colombia'","'GIR'"
"'Juan Casiano Airport'","'Guapi'","'Colombia'","'GPI'"
"'Perales Airport'","'Ibague'","'Colombia'","'IBE'"
"'San Luis Airport'","'Ipiales'","'Colombia'","'IPI'"
"'Antonio Roldan Betancourt Airport'","'Carepa'","'Colombia'","'APO'"
"'Jorge Isaac Airport'","'La Mina'","'Colombia'","'MCJ'"
"'Alfredo Vásquez Cobo International Airport'","'Leticia'","'Colombia'","'LET'"
"'Enrique Olaya Herrera Airport'","'Medellin'","'Colombia'","'EOH'"
"'Baracoa Airport'","'Magangue'","'Colombia'","'MGN'"
"'Los Garzones Airport'","'Monteria'","'Colombia'","'MTR'"
"'Fabio Alberto Leon Bentley Airport'","'Mitu'","'Colombia'","'MVP'"
"'La Nubia Airport'","'Manizales'","'Colombia'","'MZL'"
"'Benito Salas Airport'","'Neiva'","'Colombia'","'NVA'"
"'Aguas Claras Airport'","'Ocana'","'Colombia'","'OCV'"
"'Otu Airport'","'Otu'","'Colombia'","'OTU'"
"'German Olano Airport'","'Puerto Carreno'","'Colombia'","'PCR'"
"'Matecaña International Airport'","'Pereira'","'Colombia'","'PEI'"
"'Pitalito Airport'","'Pitalito'","'Colombia'","'PTX'"
"'Guillermo León Valencia Airport'","'Popayan'","'Colombia'","'PPN'"
"'Antonio Narino Airport'","'Pasto'","'Colombia'","'PSO'"
"'El Embrujo Airport'","'Providencia'","'Colombia'","'PVA'"
"'Mariquita Airport'","'Mariquita'","'Colombia'","'MQU'"
"'Jose Maria Córdova International Airport'","'Rio Negro'","'Colombia'","'MDE'"
"'Almirante Padilla Airport'","'Rio Hacha'","'Colombia'","'RCH'"
"'Jorge E. Gonzalez Torres Airport'","'San Jose Del Guaviare'","'Colombia'","'SJE'"
"'Simón Bolívar International Airport'","'Santa Marta'","'Colombia'","'SMR'"
"'Gustavo Rojas Pinilla International Airport'","'San Andres Island'","'Colombia'","'ADZ'"
"'Eduardo Falla Solano Airport'","'San Vincente De Caguan'","'Colombia'","'SVI'"
"'Gustavo Vargas Airport'","'Tame'","'Colombia'","'TME'"
"'Santiago Perez Airport'","'Arauca'","'Colombia'","'AUC'"
"'El Caraño Airport'","'Quibdo'","'Colombia'","'UIB'"
"'Heriberto Gíl Martínez Airport'","'Tulua'","'Colombia'","'ULQ'"
"'Alfonso López Pumarejo Airport'","'Valledupar'","'Colombia'","'VUP'"
"'Vanguardia Airport'","'Villavicencio'","'Colombia'","'VVC'"
"'Bermejo Airport'","'Bermejo'","'Bolivia'","'BJO'"
"'Jorge Wilsterman International Airport'","'Cochabamba'","'Bolivia'","'CBB'"
"'Chimore Airport'","'Chapacura'","'Bolivia'","'CCA'"
"'Capitán Aníbal Arab Airport'","'Cobija'","'Bolivia'","'CIJ'"
"'El Alto International Airport'","'La Paz'","'Bolivia'","'LPB'"
"'Juan Mendoza Airport'","'Oruro'","'Bolivia'","'ORU'"
"'Capitan Nicolas Rojas Airport'","'Potosi'","'Bolivia'","'POI'"
"'Capitán Av. Salvador Ogaya G. airport'","'Puerto Suarez'","'Bolivia'","'PSZ'"
"'Santa Ana Del Yacuma Airport'","'Santa Ana'","'Bolivia'","'SBL'"
"'Juana Azurduy De Padilla Airport'","'Sucre'","'Bolivia'","'SRE'"
"'Capitan Oriel Lea Plaza Airport'","'Tarija'","'Bolivia'","'TJA'"
"'Teniente Av. Jorge Henrich Arauz Airport'","'Trinidad'","'Bolivia'","'TDD'"
"'Teniente Coronel Rafael Pabón Airport'","'Villa Montes'","'Bolivia'","'VLM'"
"'Viru Viru International Airport'","'Santa Cruz'","'Bolivia'","'VVI'"
"'Yacuiba Airport'","'Yacuiba'","'Bolivia'","'BYC'"
"'Johan Adolf Pengel International Airport'","'Zandery'","'Suriname'","'PBM'"
"'Cayenne-Rochambeau Airport'","'Cayenne'","'French Guiana'","'CAY'"
"'Saint-Georges-de-l\'Oyapock Airport'","'St.-georges Oyapock'","'French Guiana'","'OYP'"
"'Alferez FAP Alfredo Vladimir Sara Bauer Airport'","'Andoas'","'Peru'","'AOP'"
"'Iberia Airport'","'Iberia'","'Peru'","'IBP'"
"'Cap FAP David Abenzur Rengifo International Airport'","'Pucallpa'","'Peru'","'PCL'"
"'Teniente FAP Jaime A De Montreuil Morales Airport'","'Chimbote'","'Peru'","'CHM'"
"'Capitan FAP Jose A Quinones Gonzales International Airport'","'Chiclayo'","'Peru'","'CIX'"
"'Coronel FAP Alfredo Mendivil Duarte Airport'","'Ayacucho'","'Peru'","'AYP'"
"'Andahuaylas Airport'","'Andahuaylas'","'Peru'","'ANS'"
"'Comandante FAP German Arias Graziani Airport'","'Anta'","'Peru'","'ATA'"
"'Jorge Chávez International Airport'","'Lima'","'Peru'","'LIM'"
"'Juanjui Airport'","'Juanjui'","'Peru'","'JJI'"
"'Francisco Carle Airport'","'Jauja'","'Peru'","'JAU'"
"'Inca Manco Capac International Airport'","'Juliaca'","'Peru'","'JUL'"
"'Ilo Airport'","'Ilo'","'Peru'","'ILQ'"
"'Capitan FAP Pedro Canga Rodriguez Airport'","'Tumbes'","'Peru'","'TBP'"
"'Moises Benzaquen Rengifo Airport'","'Yurimaguas'","'Peru'","'YMS'"
"'Chachapoyas Airport'","'Chachapoyas'","'Peru'","'CHH'"
"'Coronel FAP Francisco Secada Vignetta International Airport'","'Iquitos'","'Peru'","'IQT'"
"'Rodríguez Ballón International Airport'","'Arequipa'","'Peru'","'AQP'"
"'Capitan FAP Carlos Martinez De Pinillos International Airport'","'Trujillo'","'Peru'","'TRU'"
"'Capitán FAP Renán Elías Olivera International Airport'","'Pisco'","'Peru'","'PIO'"
"'Cadete FAP Guillermo Del Castillo Paredes Airport'","'Tarapoto'","'Peru'","'TPP'"
"'Coronel FAP Carlos Ciriani Santa Rosa International Airport'","'Tacna'","'Peru'","'TCQ'"
"'Padre Aldamiz International Airport'","'Puerto Maldonado'","'Peru'","'PEM'"
"'Capitán FAP Guillermo Concha Iberico International Airport'","'Piura'","'Peru'","'PIU'"
"'Capitan Montes Airport'","'Talara'","'Peru'","'TYL'"
"'Alejandro Velasco Astete International Airport'","'Cuzco'","'Peru'","'CUZ'"
"'Santa Bernardina International Airport'","'Durazno'","'Uruguay'","'DZO'"
"'Carrasco International /General C L Berisso Airport'","'Montevideo'","'Uruguay'","'MVD'"
"'Nueva Hesperides International Airport'","'Salto'","'Uruguay'","'STY'"
"'Oswaldo Guevara Mujica Airport'","'Acarigua'","'Venezuela'","'AGV'"
"'Anaco Airport'","'Anaco'","'Venezuela'","'AAO'"
"'General José Antonio Anzoategui International Airport'","'Barcelona'","'Venezuela'","'BLA'"
"'Barinas Airport'","'Barinas'","'Venezuela'","'BNS'"
"'Barquisimeto International Airport'","'Barquisimeto'","'Venezuela'","'BRM'"
"'Aeropuerto ''General Tomas de Heres''. Ciudad Bolivar'","'Ciudad Bolivar'","'Venezuela'","'CBL'"
"'Caicara del Orinoco Airport'","'Caicara De Orinoco'","'Venezuela'","'CXA'"
"'Calabozo Airport'","'Calabozo'","'Venezuela'","'CLZ'"
"'Canaima Airport'","'Canaima'","'Venezuela'","'CAJ'"
"'Carora Airport'","'Carora'","'Venezuela'","'VCR'"
"'General Francisco Bermúdez Airport'","'Carupano'","'Venezuela'","'CUP'"
"'José Leonardo Chirinos Airport'","'Coro'","'Venezuela'","'CZE'"
"'Cumaná (Antonio José de Sucre) Airport'","'Cumana'","'Venezuela'","'CUM'"
"'El Dorado Airport'","'El Dorado'","'Venezuela'","'EOR'"
"'Elorza Airport'","'Elorza'","'Venezuela'","'EOZ'"
"'Guasdalito Airport'","'Guasdualito'","'Venezuela'","'GDO'"
"'Guiria Airport'","'Guiria'","'Venezuela'","'GUI'"
"'Guanare Airport'","'Guanare'","'Venezuela'","'GUQ'"
"'Higuerote Airport'","'Higuerote'","'Venezuela'","'HGE'"
"'Andrés Miguel Salazar Marcano Airport'","'Isla De Coche'","'Venezuela'","'ICC'"
"'Josefa Camejo International Airport'","'Paraguana'","'Venezuela'","'LSP'"
"'La Fria Airport'","'La Fria'","'Venezuela'","'LFR'"
"'La Chinita International Airport'","'Maracaibo'","'Venezuela'","'MAR'"
"'Alberto Carnevalli Airport'","'Merida'","'Venezuela'","'MRD'"
"'Del Caribe Santiago Mariño International Airport'","'Porlamar'","'Venezuela'","'PMV'"
"'Simón Bolívar International Airport'","'Caracas'","'Venezuela'","'CCS'"
"'Maturín Airport'","'Maturin'","'Venezuela'","'MUN'"
"'Cacique Aramare Airport'","'Puerto Ayacucho'","'Venezuela'","'PYH'"
"'General Bartolome Salom International Airport'","'Puerto Cabello'","'Venezuela'","'PBL'"
"'Paramillo Airport'","'San Cristobal'","'Venezuela'","'SCI'"
"'General Manuel Carlos Piar International Airport'","'Guayana'","'Venezuela'","'PZO'"
"'Palmarito Airport'","'Palmarito'","'Venezuela'","'PTM'"
"'San Antonio Del Tachira Airport'","'San Antonio'","'Venezuela'","'SVZ'"
"'Santa Bárbara de Barinas Airport'","'Santa Barbara'","'Venezuela'","'SBB'"
"'Santa Elena de Uairen Airport'","'Santa Ana De Uairen'","'Venezuela'","'SNV'"
"'Mayor Buenaventura Vivas International Airport'","'Santo Domingo'","'Venezuela'","'STD'"
"'Sub Teniente Nestor Arias Airport'","'San Felipe'","'Venezuela'","'SNF'"
"'San Fernando De Apure Airport'","'San Fernando De Apure'","'Venezuela'","'SFD'"
"'San Tomé Airport'","'San Tome'","'Venezuela'","'SOM'"
"'Santa Bárbara del Zulia Airport'","'Santa Barbara'","'Venezuela'","'STB'"
"'Tucupita Airport'","'Tucupita'","'Venezuela'","'TUV'"
"'Tumeremo Airport'","'Tumeremo'","'Venezuela'","'TMO'"
"'Arturo Michelena International Airport'","'Valencia'","'Venezuela'","'VLN'"
"'Dr. Antonio Nicolás Briceño Airport'","'Valera'","'Venezuela'","'VLV'"
"'Valle de La Pascua Airport'","'Valle De La Pascua'","'Venezuela'","'VDP'"
"'Lethem Airport'","'Lethem'","'Guyana'","'LTM'"
"'V.C. Bird International Airport'","'Antigua'","'Antigua and Barbuda'","'ANU'"
"'Sir Grantley Adams International Airport'","'Bridgetown'","'Barbados'","'BGI'"
"'Canefield Airport'","'Canefield'","'Dominica'","'DCF'"
"'Douglas-Charles Airport'","'Dominica'","'Dominica'","'DOM'"
"'Martinique Aimé Césaire International Airport'","'Fort-de-france'","'Martinique'","'FDF'"
"'L\'Espérance Airport'","'St. Martin'","'Guadeloupe'","'SFG'"
"'Pointe-à-Pitre Le Raizet'","'Pointe-a-pitre'","'Guadeloupe'","'PTP'"
"'Point Salines International Airport'","'Point Salines'","'Grenada'","'GND'"
"'Cyril E. King Airport'","'St. Thomas'","'Virgin Islands'","'STT'"
"'Henry E Rohlsen Airport'","'St. Croix Island'","'Virgin Islands'","'STX'"
"'Rafael Hernandez Airport'","'Aguadilla'","'Puerto Rico'","'BQN'"
"'Diego Jimenez Torres Airport'","'Fajardo'","'Puerto Rico'","'FAJ'"
"'Fernando Luis Ribas Dominicci Airport'","'San Juan'","'Puerto Rico'","'SIG'"
"'Eugenio Maria De Hostos Airport'","'Mayaguez'","'Puerto Rico'","'MAZ'"
"'Mercedita Airport'","'Ponce'","'Puerto Rico'","'PSE'"
"'Luis Munoz Marin International Airport'","'San Juan'","'Puerto Rico'","'SJU'"
"'Robert L. Bradshaw International Airport'","'Basse Terre'","'Saint Kitts and Nevis'","'SKB'"
"'George F. L. Charles Airport'","'Castries'","'Saint Lucia'","'SLU'"
"'Hewanorra International Airport'","'Hewandorra'","'Saint Lucia'","'UVF'"
"'Queen Beatrix International Airport'","'Oranjestad'","'Aruba'","'AUA'"
"'Flamingo International Airport'","'Kralendijk'","'Netherlands Antilles'","'BON'"
"'Hato International Airport'","'Willemstad'","'Netherlands Antilles'","'CUR'"
"'F. D. Roosevelt Airport'","'Oranjestad'","'Netherlands Antilles'","'EUX'"
"'Princess Juliana International Airport'","'Philipsburg'","'Netherlands Antilles'","'SXM'"
"'Clayton J Lloyd International Airport'","'The Valley'","'Anguilla'","'AXA'"
"'Tobago-Crown Point Airport'","'Scarborough'","'Trinidad and Tobago'","'TAB'"
"'Piarco International Airport'","'Port-of-spain'","'Trinidad and Tobago'","'POS'"
"'Terrance B. Lettsome International Airport'","'Tortola'","'British Virgin Islands'","'EIS'"
"'Canouan Airport'","'Canouan Island'","'Saint Vincent and the Grenadines'","'CIW'"
"'Mustique Airport'","'Mustique'","'Saint Vincent and the Grenadines'","'MQS'"
"'Argyle International Airport'","'Kingstown'","'Saint Vincent and the Grenadines'","'SVD'"
"'Almaty Airport'","'Alma-ata'","'Kazakhstan'","'ALA'"
"'Balkhash Airport'","'Balkhash'","'Kazakhstan'","'BXH'"
"'Astana International Airport'","'Tselinograd'","'Kazakhstan'","'TSE'"
"'Taraz Airport'","'Dzhambul'","'Kazakhstan'","'DMB'"
"'Manas International Airport'","'Bishkek'","'Kyrgyzstan'","'FRU'"
"'Osh Airport'","'Osh'","'Kyrgyzstan'","'OSS'"
"'Shymkent Airport'","'Chimkent'","'Kazakhstan'","'CIT'"
"'Uralsk Airport'","'Uralsk'","'Kazakhstan'","'URA'"
"'Pavlodar Airport'","'Pavlodar'","'Kazakhstan'","'PWQ'"
"'Semipalatinsk Airport'","'Semiplatinsk'","'Kazakhstan'","'PLX'"
"'Aktobe Airport'","'Aktyubinsk'","'Kazakhstan'","'AKX'"
"'Heydar Aliyev International Airport'","'Baku'","'Azerbaijan'","'GYD'"
"'Yakutsk Airport'","'Yakutsk'","'Russia'","'YKS'"
"'Mirny Airport'","'Mirnyj'","'Russia'","'MJZ'"
"'Ignatyevo Airport'","'Blagoveschensk'","'Russia'","'BQS'"
"'Khabarovsk-Novy Airport'","'Khabarovsk'","'Russia'","'KHV'"
"'Provideniya Bay Airport'","'Provideniya Bay'","'Russia'","'PVS'"
"'Sokol Airport'","'Magadan'","'Russia'","'GDX'"
"'Pevek Airport'","'Pevek'","'Russia'","'PWE'"
"'Yelizovo Airport'","'Petropavlovsk'","'Russia'","'PKC'"
"'Yuzhno-Sakhalinsk Airport'","'Yuzhno-sakhalinsk'","'Russia'","'UUS'"
"'Vladivostok International Airport'","'Vladivostok'","'Russia'","'VVO'"
"'Chita-Kadala Airport'","'Chita'","'Russia'","'HTA'"
"'Bratsk Airport'","'Bratsk'","'Russia'","'BTK'"
"'Irkutsk Airport'","'Irkutsk'","'Russia'","'IKT'"
"'Ulan-Ude Airport (Mukhino)'","'Ulan-ude'","'Russia'","'UUD'"
"'Boryspil International Airport'","'Kiev'","'Ukraine'","'KBP'"
"'Donetsk International Airport'","'Donetsk'","'Ukraine'","'DOK'"
"'Dnipropetrovsk International Airport'","'Dnepropetrovsk'","'Ukraine'","'DNK'"
"'Simferopol International Airport'","'Simferopol'","'Ukraine'","'SIP'"
"'Kiev Zhuliany International Airport'","'Kiev'","'Ukraine'","'IEV'"
"'Lviv International Airport'","'Lvov'","'Ukraine'","'LWO'"
"'Odessa International Airport'","'Odessa'","'Ukraine'","'ODS'"
"'Pulkovo Airport'","'St. Petersburg'","'Russia'","'LED'"
"'Murmansk Airport'","'Murmansk'","'Russia'","'MMK'"
"'Gomel Airport'","'Gomel'","'Belarus'","'GME'"
"'Vitebsk Vostochny Airport'","'Vitebsk'","'Belarus'","'VTB'"
"'Khrabrovo Airport'","'Kaliningrad'","'Russia'","'KGD'"
"'Minsk 1 Airport'","'Minsk'","'Belarus'","'MHP'"
"'Minsk National Airport'","'Minsk 2'","'Belarus'","'MSQ'"
"'Abakan Airport'","'Abakan'","'Russia'","'ABA'"
"'Barnaul Airport'","'Barnaul'","'Russia'","'BAX'"
"'Kemerovo Airport'","'Kemorovo'","'Russia'","'KEJ'"
"'Omsk Central Airport'","'Omsk'","'Russia'","'OMS'"
"'Krasnodar Pashkovsky International Airport'","'Krasnodar'","'Russia'","'KRR'"
"'Uytash Airport'","'Makhachkala'","'Russia'","'MCX'"
"'Mineralnyye Vody Airport'","'Mineralnye Vody'","'Russia'","'MRV'"
"'Stavropol Shpakovskoye Airport'","'Stavropol'","'Russia'","'STW'"
"'Platov International Airport'","'Rostov'","'Russia'","'ROV'"
"'Sochi International Airport'","'Sochi'","'Russia'","'AER'"
"'Astrakhan Airport'","'Astrakhan'","'Russia'","'ASF'"
"'Volgograd International Airport'","'Volgograd'","'Russia'","'VOG'"
"'Chelyabinsk Balandino Airport'","'Chelyabinsk'","'Russia'","'CEK'"
"'Magnitogorsk International Airport'","'Magnetiogorsk'","'Russia'","'MQF'"
"'Nizhnevartovsk Airport'","'Nizhnevartovsk'","'Russia'","'NJC'"
"'Bolshoye Savino Airport'","'Perm'","'Russia'","'PEE'"
"'Surgut Airport'","'Surgut'","'Russia'","'SGC'"
"'Koltsovo Airport'","'Yekaterinburg'","'Russia'","'SVX'"
"'Ashgabat International Airport'","'Ashkhabad'","'Turkmenistan'","'ASB'"
"'Turkmenbashi Airport'","'Krasnovodsk'","'Turkmenistan'","'KRW'"
"'Turkmenabat Airport'","'Chardzhou'","'Turkmenistan'","'CRZ'"
"'Dushanbe Airport'","'Dushanbe'","'Tajikistan'","'DYU'"
"'Bukhara Airport'","'Bukhara'","'Uzbekistan'","'BHK'"
"'Samarkand Airport'","'Samarkand'","'Uzbekistan'","'SKD'"
"'Tashkent International Airport'","'Tashkent'","'Uzbekistan'","'TAS'"
"'Bryansk Airport'","'Bryansk'","'Russia'","'BZK'"
"'Sheremetyevo International Airport'","'Moscow'","'Russia'","'SVO'"
"'Migalovo Air Base'","'Tver'","'Russia'","'KLD'"
"'Voronezh International Airport'","'Voronezh'","'Russia'","'VOZ'"
"'Vnukovo International Airport'","'Moscow'","'Russia'","'VKO'"
"'Syktyvkar Airport'","'Syktyvkar'","'Russia'","'SCW'"
